Right Answer	Predicted Answer	Norm Right Answer	Norm Predicted Answer	pctOfRaceComplete	metersLeftToClimb	metersLeftToClimbCurrentUphill	metersLeftToDescend	metersLeftToDescentCurrentDownhill	avgSlopeCurrentUphill	avgSlopeCurrentDownhill	last30SecPctFtp	last5MinPctFtp	gapToGroupAhead	closeRateGroupAhead	gapToGroupBehind	closeRateGroupBehind	groupSize	ridersAheadOfGroup	distance-passed-500	distanceleft-passed-500	distance-passed-1000	distanceleft-passed-1000	distance-passed-1500	distanceleft-passed-1500	distance-passed-2500	distanceleft-passed-2500	distance-passed-3500	distanceleft-passed-3500	distance-passed-4500	distanceleft-passed-4500	distance-passed-5000	distanceleft-passed-5000	rankInGroup
0.44687501	0.50440466	0.09223301	0.13691625	0.16144496	288.67892456	0.00000000	299.48837280	41.01057053	0.00000000	0.05064347	0.89104515	0.81648529	0.12412256	0.40071443	1.00910747	0.20290126	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50000000
1.04999995	1.07270360	0.56067955	0.57831341	0.32270417	236.30285645	79.14891052	224.65000916	0.00000000	0.03258002	0.00000000	0.92624998	0.91754180	0.00000000	0.00000000	16.97340202	0.44575289	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.79062498	0.98559719	0.35922328	0.51065803	0.09711383	110.00297546	10.03853321	142.57096863	0.00000000	0.03347852	0.00000000	1.05232370	0.94483668	0.00000000	0.82202077	0.00000000	0.19476353	5.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.40000001
0.93750000	0.88840437	0.47330096	0.43516845	0.62500095	45.50343323	0.00000000	58.67775345	0.93496966	0.00000000	0.00935437	1.23315108	0.94261152	0.00000000	0.00000000	14.21310711	4.48351669	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.30624998	1.06225801	0.75970870	0.57020038	0.73163027	9.59860992	5.84621382	11.55979729	0.00000000	0.02907994	0.00000000	1.03125000	1.06486404	0.00000000	0.00000000	7.84792995	-1.09191394	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
0.76875001	0.81020969	0.34223300	0.37443471	0.21834496	286.90527344	0.00000000	259.38864136	1.53307879	0.00000000	0.00473295	0.55609244	0.81281912	0.24196337	-0.14381273	0.92055982	-0.42214522	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50000000
0.70625001	0.63598478	0.29368931	0.23911437	0.28971857	89.26354218	0.96426171	111.97382355	0.00000000	0.00964744	0.00000000	0.77190107	0.85760981	0.00000000	0.26737529	2.95026255	-0.86005676	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
1.05937505	1.07334399	0.56796122	0.57881081	0.67744356	29.43996239	0.00000000	59.69976044	2.63067198	0.00000000	0.01315994	1.26026046	1.02437973	0.00000000	0.00000000	19.77693176	3.95100069	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.06250000	1.07344103	0.57038832	0.57888621	0.38936472	20.89575577	0.00000000	22.16853714	3.68779159	0.00000000	0.01834362	0.93059897	0.90607363	0.00000000	0.00000000	5.69492388	-0.58275157	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
0.88749999	0.95306778	0.43446600	0.48539245	0.85567868	44.02342224	28.15012169	90.36810303	0.00000000	0.05793709	0.00000000	1.01580727	0.98405570	0.00000000	0.00000000	1.09001386	-0.15185793	3.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.16562498	1.14839494	0.65048540	0.63710284	0.84821218	62.37009430	45.93695831	89.82350159	0.00000000	0.09454501	0.00000000	1.14188015	0.99205661	0.00000000	0.00000000	3.12814522	-0.07561637	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.93124998	0.95563042	0.46844658	0.48738283	0.85433036	46.23200607	30.83929825	89.47067261	0.00000000	0.06347181	0.00000000	1.07628679	0.99018490	0.00000000	0.00000000	1.77941334	-0.21646465	3.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.90312499	0.86063582	0.44660193	0.41360062	0.11649530	100.76034546	1.05805075	142.04362488	0.00000000	0.01058580	0.00000000	0.95152313	0.93782365	0.00000000	-0.08627898	0.00000000	-0.20963372	5.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.40000001
1.22187495	1.19539690	0.69417471	0.67360920	0.52458775	73.15930176	11.19857216	62.23761749	0.00000000	0.03734725	0.00000000	1.18773437	0.79978782	0.00000000	0.00000000	3.32726359	-0.35069099	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	0.00000000
0.81875002	0.96598428	0.38106796	0.49542469	0.43737003	164.66322327	9.34981155	224.06530762	0.00000000	0.01443246	0.00000000	1.03302085	1.03577781	0.00000000	0.00000000	33.37728882	-0.91505772	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.72187501	1.04585361	0.30582523	0.55745912	0.39657763	20.63990784	0.00000000	21.76459503	3.20595622	0.00000000	0.02126254	0.95028645	0.91115206	0.00000000	0.00000000	5.49828815	-0.33665091	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
0.50312501	0.47660306	0.13592234	0.11532277	0.28910074	249.64678955	0.00000000	231.51741028	9.64784336	0.00000000	0.05957004	0.76773435	0.94400489	0.00000000	0.00000000	20.17179489	8.09172916	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.59687501	0.73029196	0.20873787	0.31236267	0.19102766	93.50782013	0.00000000	131.39199829	9.02363396	0.00000000	0.03009383	0.84927082	0.89865577	0.27322364	-0.10101602	1.77437890	0.93368739	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
1.17187500	1.18832111	0.65533978	0.66811347	0.64843196	110.97776031	17.86339378	191.46798706	0.00000000	0.03676549	0.00000000	1.13953924	1.00744975	0.00000000	0.00000000	2.63236666	0.10407637	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.20937502	1.23139906	0.68446600	0.70157212	0.52818781	71.33926392	9.27433300	63.99543381	0.00000000	0.03092991	0.00000000	1.15791667	0.80324024	0.00000000	0.00000000	3.52145123	-0.52562606	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	0.00000000
0.90625000	0.84005666	0.44902912	0.39761680	0.95371407	1.57828021	1.57828021	9.65128613	0.00000000	0.00789535	0.00000000	0.95979166	1.06336296	0.00000000	0.00000000	32.24950027	3.11352825	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.64687502	0.73492718	0.24757282	0.31596285	0.29379353	88.09369659	0.00000000	108.19105530	16.59710121	0.00000000	0.03321081	0.77895832	0.85573816	0.00000000	0.21068139	2.99709272	-0.64159119	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
0.60624999	0.58216584	0.21601941	0.19731328	0.23256435	287.99099731	0.00000000	260.31591797	2.31991076	0.00000000	0.01432415	0.61199254	0.82370216	0.00000000	-0.30357534	0.00000000	-0.94701391	6.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.16666667
0.90312499	0.86484015	0.44660193	0.41686612	0.02737900	305.59674072	0.00000000	348.33694458	12.02167416	0.00000000	0.03711356	0.79512060	0.67051464	0.00000000	-0.85651118	0.00000000	0.20484079	6.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.66666669
0.86250001	1.10379124	0.41504854	0.60245919	0.62857121	46.02106857	0.00000000	60.61505508	0.01197676	0.00000000	0.00011983	1.19716144	0.94394368	0.00000000	0.00000000	14.67885876	4.33054876	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.63125002	0.55050015	0.23543690	0.17271858	0.74443179	15.58173370	0.00000000	53.24541092	3.39285970	0.00000000	0.01697278	1.19638026	1.13057792	0.00000000	0.00000000	25.87900352	5.25561190	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.08437502	0.95051950	0.58737862	0.48341322	0.07762963	296.65975952	0.00000000	336.21594238	8.99296665	0.00000000	0.01850885	1.05668104	0.77478790	0.00000000	0.03619368	0.00000000	0.32903826	6.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.33333334
1.01562500	1.07132256	0.53398055	0.57724082	0.82930380	86.91580200	69.79235840	90.24913788	0.00000000	0.08618576	0.00000000	0.86080730	0.97014236	0.00000000	0.00000000	0.00000000	2.67728972	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.87187499	0.92859757	0.42233008	0.46638644	0.85724068	41.74806595	25.59260750	89.78136444	0.00000000	0.07901002	0.00000000	0.96136361	0.97834671	0.00000000	0.00000000	0.62261426	-0.19267094	3.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.91562498	0.89107603	0.45631066	0.43724352	0.80114359	8.29079914	0.00000000	47.26692581	7.74069548	0.00000000	0.03872284	1.17708337	1.13762558	0.00000000	0.00000000	29.69156075	1.06687522	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.06250000	1.09662068	0.57038832	0.59688985	0.32439613	236.49507141	79.15673828	226.11250305	0.00000000	0.03258324	0.00000000	0.94792521	0.92297047	0.00000000	0.00000000	16.40310478	1.46206772	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.76562500	0.68859005	0.33980581	0.27997288	0.54022068	150.86895752	0.00000000	209.91621399	18.42951202	0.00000000	0.03793065	0.79190105	1.01767170	0.00000000	0.00000000	36.74483109	3.01785564	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.04375005	0.81418216	0.55582529	0.37752008	0.88448697	15.29603863	0.00000000	89.43186188	89.43186188	0.00000000	0.06902397	1.01364589	0.97267067	2.27042675	-4.92843962	2.58527780	0.06617642	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.32500005	1.05202103	0.77427185	0.56224930	0.73779649	9.16761398	4.90684748	11.59815025	0.00000000	0.02440739	0.00000000	1.05885422	1.06793404	0.00000000	0.00000000	7.79133844	-0.78073037	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
1.20000005	1.11747313	0.67718446	0.61308593	0.36327866	198.47683716	40.24022675	226.16217041	0.00000000	0.02258736	0.00000000	1.20031250	1.03761578	0.00000000	0.00000000	24.17505264	2.51532245	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.10625005	1.11044216	0.60436898	0.60762495	0.49952784	153.08908081	1.42527616	218.60078430	0.00000000	0.00440014	0.00000000	0.95673668	1.06947756	0.00000000	0.00000000	36.12067413	0.49230397	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.13125002	1.22237563	0.62378639	0.69456363	0.12369996	292.74206543	3.27504754	327.71075439	0.00000000	0.02022159	0.00000000	0.82465863	0.79213488	0.07571045	-0.29691759	0.02275928	0.17233954	6.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.33333334
0.72500002	1.01807237	0.30825245	0.53588146	0.40407914	20.32306480	0.00000000	20.73696136	2.26789951	0.00000000	0.01504116	0.95229167	0.91430336	0.00000000	0.00000000	5.31746864	0.13370626	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
1.04687500	1.02212477	0.55825239	0.53902894	0.73598802	92.49664307	0.00000000	143.53823853	53.30486298	0.00000000	0.04114097	0.58984375	0.99544597	3.15811229	-1.51022995	0.00000000	-0.97378498	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.29687500	1.35391581	0.75242716	0.79673070	0.97734219	8.00488186	8.00488186	0.65716052	0.00000000	0.04942567	0.00000000	0.80294269	0.92416251	16.22195816	-1.30455446	0.36030614	0.42145121	2.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.60937500	0.57298398	0.21844660	0.19018172	0.15689823	99.85917664	6.35034418	136.43403625	0.00000000	0.03176760	0.00000000	0.79627603	0.91229719	0.00000000	0.11680838	1.29987228	-0.07100762	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
0.88125002	1.01556158	0.42961165	0.53393131	0.86466151	30.76947403	15.44285583	89.53115082	0.00000000	0.04767550	0.00000000	0.96284425	0.95121384	3.39511800	-0.46834773	1.21173799	-0.29815015	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.62812501	0.66145277	0.23300971	0.25889534	0.35982180	86.14345551	0.00000000	95.05139923	14.87026405	0.00000000	0.03719426	0.63182294	0.82016420	0.00000000	-0.15738350	3.29549503	-0.14952374	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
1.47812498	1.49038541	0.89320385	0.90272653	0.26063463	252.67721558	3.23905468	254.29490662	0.00000000	0.01999935	0.00000000	1.52861977	0.94052893	0.00000000	0.00000000	10.30816174	1.13384569	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.44999999	0.45924616	0.09466019	0.10184169	0.09339521	297.99884033	0.00000000	333.04629517	4.84781742	0.00000000	0.01496628	0.97685379	0.79872584	0.00000000	0.40517184	0.93764281	0.26461136	3.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.66666669
0.71249998	0.79297793	0.29854366	0.36105078	0.29766679	88.34469604	0.00000000	111.00312042	16.75502396	0.00000000	0.04190851	0.77085936	0.85347098	0.00000000	0.03771920	3.03589773	-0.46910077	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
0.50937498	0.47846687	0.14077668	0.11677038	0.29471803	249.13519287	0.00000000	227.73330688	1.71056342	0.00000000	0.01056177	0.62494791	0.92933041	0.00000000	0.00000000	20.34753990	4.72358942	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.91874999	0.74913615	0.45873785	0.32699895	0.99361879	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.27690101	1.08419180	0.00000000	0.00000000	10.65042686	0.38596594	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000
1.04062498	1.08339787	0.55339801	0.58661973	0.83105606	85.61307526	68.19966888	90.31382751	0.00000000	0.08421896	0.00000000	0.87949693	0.96810877	0.00000000	0.00000000	1.10258663	2.19127250	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.12812495	0.84509420	0.62135917	0.40152949	0.07944793	296.72213745	0.00000000	335.43310547	9.27461720	0.00000000	0.01908853	1.08389008	0.78025800	0.00000000	0.10089053	0.00000000	0.40876371	6.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.33333334
0.52187502	0.58178544	0.15048546	0.19701780	0.19652787	288.90155029	0.00000000	275.97940063	15.91014767	0.00000000	0.09823627	0.60427350	0.81661934	0.00000000	-0.27527803	1.02689838	0.21250145	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50000000
1.28125000	1.09548962	0.74029124	0.59601134	0.74379647	7.80688381	4.06197214	11.53078747	0.00000000	0.02693980	0.00000000	1.09072912	1.06843257	0.00000000	0.00000000	7.81642532	-0.47532979	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000
1.16250002	1.23287034	0.64805824	0.70271480	0.66393197	101.91046143	9.43151474	191.93377686	0.00000000	0.05823433	0.00000000	1.17028642	1.01165462	0.00000000	0.00000000	2.22489357	-0.42880544	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.68437499	0.73641658	0.27669901	0.31711966	0.23766257	90.24813080	0.00000000	126.35359955	15.35367393	0.00000000	0.03840339	0.73153645	0.87314618	0.21886426	0.00247885	2.23317909	0.06263436	4.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75000000
0.74374998	0.68667567	0.32281551	0.27848595	0.74813908	16.56193542	0.00000000	55.15389252	2.37070608	0.00000000	0.02371892	1.13919270	1.12832117	0.00000000	0.00000000	26.30211830	5.96921349	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.07500005	1.10786986	0.58009714	0.60562700	0.32614017	235.33869934	79.17176819	225.46812439	0.00000000	0.03258943	0.00000000	0.96914065	0.92772281	0.00000000	0.00000000	15.98129559	1.57445419	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.94687498	0.98264492	0.48058251	0.50836498	0.44024503	160.51303101	6.89227152	220.13243103	0.00000000	0.01418531	0.00000000	1.00526047	1.04081082	0.00000000	0.00000000	33.38366699	-1.63514709	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
0.85937500	0.96489727	0.41262135	0.49458039	0.73908311	93.61923218	0.00000000	140.71156311	50.54848099	0.00000000	0.03901358	0.64247394	0.99919653	3.39135146	-1.57244480	0.00000000	-0.79404104	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
0.79374999	0.76694459	0.36165047	0.34083074	0.78199470	93.10564423	0.00000000	113.09572601	23.02360535	0.00000000	0.04738596	0.94065106	1.02082288	0.00000000	-0.23768094	25.87849426	-6.60897779	2.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.50000000
0.72500002	0.85731065	0.30825245	0.41101795	0.02093583	305.13290405	0.00000000	354.14331055	19.71798515	0.00000000	0.04058251	0.89054346	0.66776031	0.23070703	0.37542483	0.73803663	0.56663096	18.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.27777779
0.84062499	0.95745546	0.39805824	0.48880035	0.41352293	173.18428040	15.03103065	226.26431274	0.00000000	0.01546804	0.00000000	1.04633868	1.04764450	0.00000000	0.00000000	31.68238831	2.06287622	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.12187505	1.10691893	0.61650491	0.60488850	0.50161302	150.93165588	0.43449512	217.67236328	0.00000000	0.00134138	0.00000000	0.96572918	1.06828415	0.00000000	0.00000000	36.13082504	0.08902468	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.01250005	0.89550817	0.53155345	0.44068593	0.63226461	46.08592987	16.32019043	56.67395020	0.00000000	0.04082089	0.00000000	1.15981770	0.94294912	0.00000000	0.00000000	15.09894276	3.85871625	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
1.15312505	1.17594278	0.64077675	0.65849924	0.12546535	288.66769409	1.86160314	325.97500610	0.00000000	0.01149436	0.00000000	0.88059348	0.79662812	0.13882031	-0.09721272	0.05615772	0.45686004	7.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.14285715
0.97187501	1.08539510	0.50000000	0.58817101	0.38641733	179.41395569	23.47122002	225.12332153	0.00000000	0.01610241	0.00000000	1.05921876	1.10902166	0.00000000	0.00000000	29.73530769	2.57089376	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	0.00000000
1.05624998	1.00149941	0.56553394	0.52300924	0.57940829	61.72891235	15.69182205	62.36978912	0.00000000	0.03924918	0.00000000	1.04007816	0.85534889	0.00000000	0.00000000	9.26461220	-0.17047627	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	0.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.00000000
